,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
65,0000049196-25-000063,49196,HUNTINGTON BANCSHARES INC /MD/,6021.0,US,OH,COLUMBUS,43287,HUNTINGTON CTR,41 S HIGH ST HC0917,6144802265,US,OH,COLUMBUS,43287,HUNTINGTON CENTER,41 S HIGH ST HC0917,US,MD,310724920,HUNTINGTON BANCSHARES INC/MD,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-29,2025-07-29 17:04:00,0,1,hban-20250630_htm.xml,1,
66,0000049600-25-000100,49600,EASTGROUP PROPERTIES INC,6798.0,US,MS,RIDGELAND,39157,400 W. PARKWAY PLACE,SUITE 100,6013543555,US,MS,RIDGELAND,39157,400 W. PARKWAY PLACE,SUITE 100,US,MD,132711135,EASTGROUP PROPERTIES II INC,19970529.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-23,2025-07-23 16:17:00,0,1,egp-20250630_htm.xml,1,
67,0000049754-25-000005,49754,"DINE BRANDS GLOBAL, INC.",5812.0,US,CA,PASADENA,91103,"10 WEST WALNUT STREET, 5TH FLOOR",,818-240-6055,US,CA,PASADENA,91103,"10 WEST WALNUT STREET, 5TH FLOOR",,US,DE,953038279,"DINEEQUITY, INC",20080530.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 07:32:00,0,1,din-20250630_htm.xml,1,
68,0000049826-25-000037,49826,ILLINOIS TOOL WORKS INC,3560.0,US,IL,GLENVIEW,60025,155 HARLEM AVENUE,,8477247500,US,IL,GLENVIEW,60025,155 HARLEM AVENUE,,US,DE,361258310,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-01,2025-07-31 18:29:00,0,1,itw-20250630_htm.xml,1,
69,0000049938-25-000045,49938,IMPERIAL OIL LTD,2911.0,CA,AB,CALGARY,T2C 5N1,505 QUARRY PARK BOULEVARD S.E.,,1-800-567-3776,CA,AB,CALGARY,T2C 5N1,505 QUARRY PARK BOULEVARD S.E.,,,,980017682,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-04,2025-08-04 12:53:00,0,1,imo-20250630_htm.xml,1,
70,0000050493-25-000014,50493,INGLES MARKETS INC,5411.0,US,NC,ASHEVILLE,28816,PO BOX 6676,,828-669-2941,US,NC,ASHEVILLE,28816,PO BOX 6676,,US,NC,560846267,,,1-LAF,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-07,2025-08-07 16:15:00,0,1,imkt-20250628x10q_htm.xml,1,
71,0000050725-25-000078,50725,GRIFFON CORP,3442.0,US,NY,NEW YORK,10019,712 FIFTH AVENUE,,2129575000,US,NY,NEW YORK,10019,712 FIFTH AVENUE,,US,DE,111893410,INSTRUMENT SYSTEMS CORP /DE/,19920703.0,1-LAF,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-06,2025-08-06 17:02:00,0,1,gff-20250630_htm.xml,1,
72,0000050863-25-000109,50863,INTEL CORP,3674.0,US,CA,SANTA CLARA,95054,2200 MISSION COLLEGE BLVD,RNB-4-151,4087658080,US,CA,SANTA CLARA,95054,2200 MISSION COLLEGE BLVD,RNB-4-151,US,DE,941672743,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-24,2025-07-24 16:08:00,0,1,intc-20250628_htm.xml,1,
73,0000051143-25-000052,51143,INTERNATIONAL BUSINESS MACHINES CORP,3570.0,US,NY,ARMONK,10504,1 NEW ORCHARD ROAD,,9144991900,US,NY,ARMONK,10504,1 NEW ORCHARD RD,,US,NY,130871985,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-24,2025-07-24 16:17:00,0,1,ibm-20250630_htm.xml,1,
74,0000051253-25-000042,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,2860.0,US,NY,NEW YORK,10019,521 W 57TH ST,,212-765-5500,US,NY,NEW YORK,10019,521 W 57TH ST,,US,NY,131432060,VANAMERIGEN HAEBLER INC,19680426.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 17:06:00,0,1,iff-20250630_htm.xml,1,
75,0000051434-25-000048,51434,INTERNATIONAL PAPER CO /NEW/,2621.0,US,TN,MEMPHIS,38197,6400 POPLAR AVENUE,,901-419-7000,US,TN,MEMPHIS,38197,6400 POPLAR AVENUE,,US,NY,130872805,INTERNATIONAL PAPER & POWER CORP,19710527.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 15:39:00,0,1,ip-20250630_htm.xml,1,
76,0000004962-25-000083,4962,AMERICAN EXPRESS CO,6199.0,US,NY,NEW YORK,10285,200 VESEY STREET,50TH FLOOR,2126402000,US,NY,NEW YORK,10285,200 VESEY STREET,50TH FLOOR,US,NY,134922250,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-18,2025-07-18 12:41:00,0,1,axp-20250630_htm.xml,1,
77,0000004977-25-000132,4977,AFLAC INC,6321.0,US,GA,COLUMBUS,31999,1932 WYNNTON RD,,7063233431,US,GA,COLUMBUS,31999,1932 WYNNTON ROAD,,US,GA,581167100,AMERICAN FAMILY CORP,19920306.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 16:03:00,0,1,afl-20250630_htm.xml,1,
78,0000005272-25-000081,5272,"AMERICAN INTERNATIONAL GROUP, INC.",6331.0,US,NY,NEW YORK,10020-1304,1271 AVE OF THE AMERICAS,FL 37,2127707000,US,NY,NEW YORK,10020-1304,1271 AVE OF THE AMERICAS,FL 37,US,DE,132592361,AMERICAN INTERNATIONAL GROUP INC,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 12:39:00,0,1,aig-20250630_htm.xml,1,
79,0000005513-25-000118,5513,UNUM GROUP,6321.0,US,TN,CHATTANOOGA,37402,1 FOUNTAIN SQUARE,,423-294-1011,US,TN,CHATTANOOGA,37402,1 FOUNTAIN SQUARE,,US,DE,621598430,UNUMPROVIDENT CORP,19990702.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 16:33:00,0,1,unm-20250630_htm.xml,1,
80,0000026172-25-000031,26172,CUMMINS INC,3510.0,US,IN,COLUMBUS,47202-3005,500 JACKSON ST,BOX 3005 MAIL CODE 93050,8123773842,US,IN,COLUMBUS,47202-3005,BOX 3005 MAIL CODE 93050,500,US,IN,350257090,CUMMINS ENGINE CO INC,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 12:59:00,0,1,cmi-20250630_htm.xml,1,
81,0000027419-25-000118,27419,TARGET CORP,5331.0,US,MN,MINNEAPOLIS,55403,1000 NICOLLET MALL,,6123046073,US,MN,MINNEAPOLIS,55403,1000 NICOLLET MALL,,US,MN,410215170,DAYTON HUDSON CORP,19920703.0,1-LAF,0,131.0,10-Q,2025-07-31,2025.0,Q2,2025-08-29,2025-08-29 11:12:00,0,1,tgt-20250802_htm.xml,1,
82,0000027430-25-000005,27430,DAYTON POWER & LIGHT CO,4931.0,US,OH,DAYTON,45432,1065 WOODMAN DRIVE,,937-759-7215,US,OH,DAYTON,45432,1065 WOODMAN DRIVE,,US,OH,310258470,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-01,2025-08-01 17:10:00,0,1,dpl-20250630_htm.xml,1,
83,0000027904-25-000012,27904,"DELTA AIR LINES, INC.",4512.0,US,GA,ATLANTA,30354-1989,HARTSFIELD-JACKSON ATLANTA INTL AIRPORT,1030 DELTA BOULEVARD,4047152600,US,GA,ATLANTA,30354,1030 DELTA BLVD.,DEPT 981,US,DE,580218548,DELTA AIR LINES INC /DE/,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-10,2025-07-10 17:25:00,0,1,dal-20250630_htm.xml,1,
84,0000027996-25-000163,27996,DELUXE CORP,2780.0,US,MN,MINNEAPOLIS,55402,801 S. MARQUETTE AVE.,,6514837111,US,MN,MINNEAPOLIS,55402,801 S. MARQUETTE AVE.,,US,MN,410216800,DELUXE CHECK PRINTERS INC,19880608.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 10:50:00,0,1,dlx-20250630_htm.xml,1,
85,0000028412-25-000197,28412,COMERICA INC /NEW/,6021.0,US,TX,DALLAS,75201,1717 MAIN STREET MC6404,ATTN: KELLY GAGE,833-571-0486,US,TX,DALLAS,75201,1717 MAIN STREET MC6404,ATTN: KELLY GAGE,US,DE,6021,DETROITBANK CORP,19850311.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 16:21:00,0,1,cma-20250630_htm.xml,1,
86,0000028823-25-000075,28823,"DIEBOLD NIXDORF, INC",3578.0,US,OH,NORTH CANTON,44720,350 ORCHARD AVE NE,,3304904000,US,OH,NORTH CANTON,44720,350 ORCHARD AVE NE,,US,DE,340183970,DIEBOLD INC,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 16:05:00,0,1,dbd-20250630_htm.xml,1,
87,0000039911-25-000111,39911,GAP INC,5651.0,US,CA,SAN FRANCISCO,94105,TWO FOLSOM STREET,,4154270100,US,CA,SAN FRANCISCO,94105,TWO FOLSOM STREET,,US,DE,941697231,GAP STORES INC,19850617.0,1-LAF,0,131.0,10-Q,2025-07-31,2025.0,Q2,2025-08-29,2025-08-29 12:41:00,0,1,gap-20250802_htm.xml,1,
88,0000040211-25-000085,40211,GATX CORP,4700.0,US,IL,CHICAGO,60606-7147,233 SOUTH WACKER DRIVE,,3126216200,US,IL,CHICAGO,60606-7147,233 SOUTH WACKER DRIVE,,US,NY,361124040,GENERAL AMERICAN TRANSPORTATION CORP,19750722.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-29,2025-07-29 14:27:00,0,1,gmt-20250630_htm.xml,1,
89,0000040533-25-000035,40533,GENERAL DYNAMICS CORP,3730.0,US,VA,RESTON,20190,11011 SUNSET HILLS RD,,703-876-3000,US,VA,RESTON,20190,11011 SUNSET HILLS RD,,US,DE,131673581,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-23,2025-07-23 10:59:00,0,1,gd-20250629_htm.xml,1,
90,0000040545-25-000111,40545,GENERAL ELECTRIC CO,3600.0,US,OH,EVENDALE,45215,1 NEUMANN WAY,,617-443-3000,US,OH,EVENDALE,45215,1 NEUMANN WAY,,US,NY,140689340,GENERAL ELECTRIC CO,20240408.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-21,2025-07-21 12:02:00,0,1,ge-20250630_htm.xml,1,
91,0000040729-25-000020,40729,ALLY FINANCIAL INC.,6022.0,US,MI,DETROIT,48226,ALLY DETROIT CENTER,500 WOODWARD AVE. FLOOR 10,866-710-4623,US,MI,DETROIT,48226,ALLY DETROIT CENTER,500 WOODWARD AVE. FLOOR 10,US,DE,380572512,GMAC INC.,20090701.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-04,2025-08-04 16:08:00,0,1,ally-20250630_htm.xml,1,
92,0000074208-25-000051,74208,"UDR, INC.",6798.0,US,CO,HIGHLANDS RANCH,80129,1745 SHEA CENTER DRIVE,SUITE 200,720-283-6120,US,CO,HIGHLANDS RANCH,80129,1745 SHEA CENTER DRIVE,SUITE 200,US,MD,540857512,UNITED DOMINION REALTY TRUST INC,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 15:56:00,0,1,udr-20250630x10q_htm.xml,1,
93,0000074260-25-000133,74260,OLD REPUBLIC INTERNATIONAL CORP,6351.0,US,IL,CHICAGO,60601,307 N MICHIGAN AVE,,3123468100,US,IL,CHICAGO,60601,307 N MICHIGAN AVE,,US,DE,362678171,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-01,2025-08-01 12:33:00,0,1,ori-20250630_htm.xml,1,
94,0000074303-25-000113,74303,OLIN CORP,2800.0,US,MO,CLAYTON,63105,OLIN CORPORATION,190 CARONDELET PLAZA SUITE 1530,3144801400,US,MO,CLAYTON,63105,OLIN CORPORATION,190 CARONDELET PLAZA SUITE 1530,US,VA,131872319,OLIN CORP,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-29,2025-07-29 15:54:00,0,1,oln-20250630_htm.xml,1,
95,0000003570-25-000094,3570,CHENIERE ENERGY INC,4924.0,US,TX,HOUSTON,77002,845 TEXAS AVENUE,SUITE 1250,7133755000,US,TX,HOUSTON,77002,845 TEXAS AVENUE,SUITE 1250,US,DE,954352386,CHENIERE ENERGY INC,19960827.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-06 17:53:00,0,1,lng-20250630_htm.xml,1,
96,0000004127-25-000073,4127,SKYWORKS SOLUTIONS INC,3674.0,US,CA,IRVINE,92617,5260 CALIFORNIA AVENUE,,9492313000,US,CA,IRVINE,92617,5260 CALIFORNIA AVENUE,,US,DE,42302115,SKYWORKS SOLUTIONS INC,20020627.0,1-LAF,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-05,2025-08-05 17:22:00,0,1,swks-20250627_htm.xml,1,
97,0000004281-25-000033,4281,HOWMET AEROSPACE INC.,3350.0,US,PA,PITTSBURGH,15212-5872,201 ISABELLA STREET,SUITE 200,(412) 553-1940,US,PA,PITTSBURGH,15212-5872,201 ISABELLA STREET,,US,DE,250317820,ARCONIC INC.,20161101.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:22:00,0,1,hwm-20250630_htm.xml,1,
98,0000004904-25-000141,4904,AMERICAN ELECTRIC POWER CO INC,4911.0,US,OH,COLUMBUS,43215,1 RIVERSIDE PLAZA,,614-716-1000,US,OH,COLUMBUS,43215,1 RIVERSIDE PLAZA,,US,NY,134922640,KINGSPORT UTILITIES INC,19660906.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 10:18:00,0,1,aep-20250630_htm.xml,8,81027 73986 92487 1702494 50172 1721781 6879
99,0000017313-25-000076,17313,CAPITAL SOUTHWEST CORP,,US,TX,DALLAS,75225,8333 DOUGLAS AVE,SUITE 1100,2142385700,US,TX,DALLAS,75225,8333 DOUGLAS AVE,SUITE 1100,US,TX,751072796,,,1-LAF,0,331.0,10-Q,2025-06-30,2026.0,Q1,2025-08-07,2025-08-07 16:14:00,0,1,cswc-20250630_htm.xml,1,
100,0000017843-25-000021,17843,CARPENTER TECHNOLOGY CORP,3312.0,US,PA,PHILADELPHIA,19103,BNY MELLON BUILDING,"1735 MARKET STREET, 15TH FL",6102082000,US,PA,PHILADELPHIA,19103,BNY MELLON BUILDING,"1735 MARKET STREET, 15TH FL",US,DE,230458500,,,1-LAF,1,630.0,10-K,2025-06-30,2025.0,FY,2025-08-12,2025-08-12 16:20:00,0,1,crs-20250630_htm.xml,1,
101,0000018230-25-000040,18230,CATERPILLAR INC,3531.0,US,TX,IRVING,75039,5205 N. O'CONNOR BOULEVARD,SUITE 100,9728917700,US,TX,IRVING,75039,5205 N. O'CONNOR BOULEVARD,SUITE 100,US,DE,370602744,CATERPILLAR TRACTOR CO,19860623.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 09:36:00,0,1,cat-20250630_htm.xml,1,
102,0000018349-25-000104,18349,SYNOVUS FINANCIAL CORP,6021.0,US,GA,COLUMBUS,31901,33 W 14TH STREET,,7066416500,US,GA,COLUMBUS,31901,33 W 14TH STREET,,US,,581134883,CB&T BANCSHARES INC,19890912.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 10:16:00,0,1,syn-20250630_htm.xml,1,
103,0000018926-25-000093,18926,"LUMEN TECHNOLOGIES, INC.",4813.0,US,LA,MONROE,71203,P O BOX 4065,100 CENTURYLINK DR,3183889000,US,LA,MONROE,71203,100 CENTURYLINK DR,P O BOX 4065,US,LA,720651161,"CENTURYLINK, INC",20101108.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:18:00,0,1,lumn-20250630_htm.xml,1,
104,0000036104-25-000055,36104,US BANCORP DE,6021.0,US,MN,MINNEAPOLIS,55402-7020,U.S. BANCORP,800 NICOLLET MALL,651-466-3000,US,MN,MINNEAPOLIS,55402-7020,U.S. BANCORP,800 NICOLLET MALL,US,DE,410255900,FIRST BANK SYSTEM INC,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 16:24:00,0,1,usb-20250630_htm.xml,1,
105,0000036270-25-000011,36270,M&T BANK CORP,6022.0,US,NY,BUFFALO,14203,C/O LEGAL,ONE M&T PLAZA,7165593172,US,NY,BUFFALO,14203,C/O LEGAL,ONE M&T PLAZA,US,NY,160968385,FIRST EMPIRE STATE CORP,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-04,2025-08-04 10:24:00,0,1,mtb-20250630_htm.xml,1,
106,0000036966-25-000110,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 16:21:00,0,1,fhn-20250630_htm.xml,1,
107,0000037785-25-000083,37785,FMC CORP,2800.0,US,PA,PHILADELPHIA,19104,2929 WALNUT STREET,,215-299-6668,US,PA,PHILADELPHIA,19104,2929 WALNUT STREET,,US,DE,940479804,FOOD MACHINERY & CHEMICAL CORP,19670706.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:18:00,0,1,fmc-20250630_htm.xml,1,
108,0000037808-25-000129,37808,FNB CORP/PA/,6021.0,US,PA,PITTSBURGH,15219,F.N.B. CORPORATION,626 WASHINGTON PLACE,800-555-5455,US,PA,PITTSBURGH,15219,F.N.B. CORPORATION,626 WASHINGTON PLACE,US,PA,251255406,FNB CORP/FL/,20010601.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 12:47:00,0,1,fnb-20250630_htm.xml,1,
109,0000037996-25-000147,37996,FORD MOTOR CO,3711.0,US,MI,DEARBORN,48126,ONE AMERICAN ROAD,,3133223000,US,MI,DEARBORN,48126,ONE AMERICAN RD,,US,DE,380549190,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-30 19:24:00,0,1,f-20250630_htm.xml,1,
110,0000064803-25-000024,64803,CVS HEALTH CORP,5912.0,US,RI,WOONSOCKET,02895,ONE CVS DR.,,4017651500,US,RI,WOONSOCKET,02895,ONE CVS DR.,,US,DE,50494040,CVS CAREMARK CORP,20070509.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 06:34:00,0,1,cvs-20250630_htm.xml,1,
111,0000064996-25-000041,64996,MERCURY GENERAL CORP,6331.0,US,CA,LOS ANGELES,90010,4484 WILSHIRE BLVD,,323-857-4980,US,CA,LOS ANGELES,90010,4484 WILSHIRE BLVD,,US,CA,952211612,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-29,2025-07-29 16:08:00,0,1,mcy-20250630_htm.xml,1,
112,0000065984-25-000087,65984,ENTERGY CORP /DE/,4911.0,US,LA,NEW ORLEANS,70113,639 LOYOLA AVE,,504-576-4000,US,LA,NEW ORLEANS,70161,PO BOX 61000,,US,DE,721229752,ENTERGY CORP /FL/,19940329.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-01,2025-08-01 10:18:00,0,1,etr-20250630_htm.xml,7,66901 71508 1427437 202584 7323 1348952
113,0000073124-25-000235,73124,NORTHERN TRUST CORP,6022.0,US,IL,CHICAGO,60603,50 S LASALLE ST,,3126306000,US,IL,CHICAGO,60603,50 S LASALLE ST,,US,DE,362723087,NORTRUST CORP,19780525.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 17:12:00,0,1,ntrs-20250630_htm.xml,1,
114,0000006201-25-000038,6201,AMERICAN AIRLINES GROUP INC.,4512.0,US,TX,FORT WORTH,76155,1 SKYVIEW DRIVE,,6822789000,US,TX,FORT WORTH,76155,1 SKYVIEW DRIVE,,US,DE,751825172,AMR CORP,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-24,2025-07-24 07:02:00,0,1,aal-20250630_htm.xml,2,4515
115,0000006281-25-000144,6281,ANALOG DEVICES INC,3674.0,US,MA,WILMINGTON,01887,ONE ANALOG WAY,,7813294700,US,MA,WILMINGTON,01887,ONE ANALOG WAY,,US,MA,42348234,,,1-LAF,0,1031.0,10-Q,2025-07-31,2025.0,Q3,2025-08-20,2025-08-20 07:09:00,0,1,adi-20250802_htm.xml,1,
116,0000006845-25-000128,6845,"APOGEE ENTERPRISES, INC.",3231.0,US,MN,MINNEAPOLIS,55435,4400 WEST 78TH STREET,SUITE 520,6128351874,US,MN,MINNEAPOLIS,55435,4400 WEST 78TH STREET,SUITE 520,US,MN,410919654,APOGEE ENTERPRISES INC,19920703.0,1-LAF,0,228.0,10-Q,2025-05-31,2026.0,Q1,2025-07-02,2025-07-02 11:19:00,0,1,apog-20250531_htm.xml,1,
117,0000006951-25-000037,6951,APPLIED MATERIALS INC /DE,3674.0,US,CA,SANTA CLARA,95054-3299,3050 BOWERS AVE,,4085635300,US,CA,SANTA CLARA,95054-3299,3050 BOWERS AVE,,US,DC,941655526,APPLIED MATERIALS TECHNOLOGY INC,19730319.0,1-LAF,0,1031.0,10-Q,2025-07-31,2025.0,Q3,2025-08-21,2025-08-21 16:02:00,0,1,amat-20250727_htm.xml,1,
118,0000007084-25-000042,7084,ARCHER-DANIELS-MIDLAND CO,2070.0,US,IL,CHICAGO,60601,77 W. WACKER DR.,,312-634-8233,US,IL,CHICAGO,60601,77 W. WACKER DR.,,US,DE,410129150,ARCHER DANIELS MIDLAND CO,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 16:04:00,0,1,adm-20250630_htm.xml,1,
119,0000021175-25-000074,21175,CNA FINANCIAL CORP,6331.0,US,IL,CHICAGO,60606,CNA,151 N. FRANKLIN,3128225000,US,IL,CHICAGO,60606,CNA,151 N. FRANKLIN,US,DE,366169860,,,1-LAF,0,630.0,10-Q,2025-06-30,2025.0,Q2,2025-08-04,2025-08-04 06:25:00,0,1,cna-20250630_htm.xml,1,
120,0000021344-25-000061,21344,COCA COLA CO,2080.0,US,GA,ATLANTA,30313,ONE COCA COLA PLAZA,,404-676-2121,US,GA,ATLANTA,30313,ONE COCA COLA PLAZA,,US,DE,580628465,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-24,2025-07-24 14:07:00,0,1,ko-20250627_htm.xml,1,
121,0000021665-25-000041,21665,COLGATE PALMOLIVE CO,2844.0,US,NY,NEW YORK,10022,300 PARK AVE,,2123102000,US,NY,NEW YORK,10022,300 PARK AVE,,US,DE,131815595,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-01,2025-08-01 08:32:00,0,1,cl-20250630_htm.xml,1,
122,0000022356-25-000047,22356,COMMERCE BANCSHARES INC /MO/,6022.0,US,MO,KANSAS CITY,64106,1000 WALNUT,,8162342000,US,MO,KANSAS CITY,64141-6248,P O BOX 419248,,US,MO,430889454,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 15:37:00,0,1,cbsh-20250630_htm.xml,1,
123,0000022701-25-000010,22701,"SUNATION ENERGY, INC.",1700.0,US,NY,RONKONKOMA,11779,171 REMINGTON BOULEVARD,,9529961674,US,NY,RONKONKOMA,11779,171 REMINGTON BOULEVARD,,US,DE,410957999,PINEAPPLE ENERGY INC.,20220412.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-15,2025-08-15 16:04:00,0,1,sune-20250630x10q_htm.xml,1,
124,0000034088-25-000042,34088,EXXON MOBIL CORP,2911.0,US,TX,SPRING,77389-1425,22777 SPRINGWOODS VILLAGE PARKWAY,,9729406000,US,TX,SPRING,77389-1425,22777 SPRINGWOODS VILLAGE PARKWAY,,US,NJ,135409005,EXXON CORP,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-04,2025-08-04 12:48:00,0,1,xom-20250630_htm.xml,1,
125,0000034563-25-000071,34563,FARMER BROTHERS CO,2090.0,US,TX,FORT WORTH,76177,14501 N. FREEWAY,,888 998 2468,US,TX,FORT WORTH,76177,P O BOX 77057,,US,DE,950725980,,,4-NON,0,630.0,10-K,2025-06-30,2025.0,FY,2025-09-11,2025-09-11 17:04:00,0,1,farm-20250630_htm.xml,1,
126,0000034782-25-000080,34782,1ST SOURCE CORP,6022.0,US,IN,SOUTH BEND,46601,100 NORTH MICHIGAN STREET,,5742352702,US,IN,SOUTH BEND,46634,P O BOX 1602,P O BOX 1602,US,IN,351068133,FBT BANCORP INC,19820818.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-24,2025-07-24 16:08:00,0,1,source-20250630_htm.xml,1,
127,0000034903-25-000052,34903,FEDERAL REALTY INVESTMENT TRUST,6798.0,US,MD,NORTH BETHESDA,20852,"909 ROSE AVENUE, SUITE 200",,3019988100,US,MD,NORTH BETHESDA,20852,"909 ROSE AVENUE, SUITE 200",,US,MD,520782497,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 16:11:00,0,1,frt-20250630_htm.xml,2,1901876
128,0000035527-25-000171,35527,FIFTH THIRD BANCORP,6022.0,US,OH,CINCINNATI,45263,38 FOUNTAIN SQ PLZ,FIFTH THIRD CENTER,5135795300,US,OH,CINCINNATI,45263,38 FOUNTAIN SQ PLZ,FIFTH THIRD CENTER,US,OH,310854434,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 16:37:00,0,1,fitb-20250630_htm.xml,1,
129,0000059478-25-000204,59478,ELI LILLY & CO,2834.0,US,IN,INDIANAPOLIS,46285,LILLY CORPORATE CTR,DROP CODE 1094,3172762000,US,IN,INDIANAPOLIS,46285,LILLY CORPORATE CENTER,DROP CODE 1094,US,IN,350470950,LILLY ELI & CO,19941024.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 10:00:00,0,1,lly-20250630_htm.xml,1,
130,0000059527-25-000024,59527,LINCOLN ELECTRIC HOLDINGS INC,3540.0,US,OH,CLEVELAND,44117,22801 ST CLAIR AVE,,2164818100,US,OH,CLEVELAND,44117,22801 ST CLAIR AVE,,US,OH,340359955,LINCOLN ELECTRIC CO,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 14:40:00,0,1,leco-20250630x10q_htm.xml,1,
