,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
63,0000950170-25-068563,1744659,"AKERO THERAPEUTICS, INC.",2834.0,US,CA,SOUTH SAN FRANCISCO,94080,"601 GATEWAY BOULEVARD, SUITE 350",,650-487-6488,US,CA,SOUTH SAN FRANCISCO,94080,"601 GATEWAY BOULEVARD, SUITE 350",,US,DE,0,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 07:30:00,0,1,akro-20250331_htm.xml,1,
64,0001999371-25-005991,883107,"SOLESENCE, INC.",2844.0,US,IL,ROMEOVILLE,60446,1319 MARQUETTE DRIVE,,6307716078,US,IL,ROMEOVILLE,60446,1319 MARQUETTE DRIVE,,US,DE,363687863,NANOPHASE TECHNOLOGIES CORP,20160208.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 17:30:00,0,1,sol-10q_033125_htm.xml,1,
65,0001558370-25-007383,1533924,AMPLIFY ENERGY CORP.,1311.0,US,TX,HOUSTON,77002,500 DALLAS STREET,SUITE 1700,713-588-8369,US,TX,HOUSTON,77002,500 DALLAS STREET,SUITE 1700,,,821326219,"MIDSTATES PETROLEUM COMPANY, INC.",20111031.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 16:14:00,0,1,ampy-20250331x10q_htm.xml,1,
66,0001213900-25-047877,1865506,ZEO ENERGY CORP.,3690.0,US,TX,DALLAS,75225,"5956 SHERRY LANE, SUITE 1400",,214-987-6100,US,TX,DALLAS,75225,"5956 SHERRY LANE, SUITE 1400",,,,981601409,ESGEN ACQUISITION CORP,20210602.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-05-28,2025-05-27 17:41:00,0,1,ea0237884-10k_zeoenergy_htm.xml,1,
67,0000313143-25-000025,313143,HAEMONETICS CORP,3841.0,US,MA,BOSTON,02110,125 SUMMER STREET,,7818487100,US,MA,BOSTON,02110,125 SUMMER STREET,,US,MA,42882273,,,1-LAF,1,331.0,10-K,2025-03-31,2024.0,FY,2025-05-21,2025-05-21 06:12:00,0,1,hae-20250329_htm.xml,1,
68,0001477932-25-002710,1132509,NEW MOMENTUM CORP.,8741.0,SG,,SINGAPORE,069543,"150 CECIL STREET, #08-01",,65 3105 1428,SG,,SINGAPORE,069543,"150 CECIL STREET, #08-01",,US,NV,880435998,"EASON EDUCATION KINGDOM HOLDINGS, INC.",20150813.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-15,2025-04-15 07:44:00,0,1,nnax_10k_htm.xml,1,
69,0001641172-25-017134,1053369,ELITE PHARMACEUTICALS INC /NV/,2834.0,US,NJ,NORTHVALE,07647,165 LUDLOW AVENUE,,2017502646,US,NJ,NORTHVALE,07647,165 LUDLOW AVENUE,,US,NJ,223542636,ELITE PHARMACEUTICALS INC /DE/,19980121.0,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-30,2025-06-30 16:06:00,0,1,form10-k_htm.xml,1,
70,0001641172-25-002917,1847345,"ASPIRE BIOPHARMA HOLDINGS, INC.",2834.0,PR,,HUMACAO,00791,"194 CANDELARO DRIVE, #233",,561-704-8527,PR,,HUMACAO,00791,"194 CANDELARO DRIVE, #233",,KY,,0,POWERUP ACQUISITION CORP.,20210222.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-07,2025-04-07 07:30:00,0,1,form10-k_htm.xml,1,
71,0001641172-25-017193,1729944,"IMAC HOLDINGS, INC.",8093.0,US,TN,FRANKLIN,37067,3401 MALLORY LANE,SUITE 100,844-266-4622,US,TN,FRANKLIN,37067,3401 MALLORY LANE,SUITE 100,US,DE,473579961,IMAC HOLDINGS LLC,20180131.0,4-NON,0,1231.0,10-Q/A,2024-06-30,2024.0,Q2,2025-06-30,2025-06-30 17:17:00,0,1,form10-qa_htm.xml,1,
72,0001437749-25-015475,1072627,KINGSWAY FINANCIAL SERVICES INC,6331.0,US,IL,CHICAGO,60606,10 S. RIVERSIDE PLAZA,SUITE 1520,(312) 766-2144,US,IL,CHICAGO,60606,10 S. RIVERSIDE PLAZA,SUITE 1520,US,DE,999999999,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:01:00,0,1,kfs20250331_10q_htm.xml,1,
73,0001437749-25-016972,71557,"NUVERA COMMUNICATIONS, INC.",4813.0,US,MN,NEW ULM,56073,27 NORTH MINNESOTA ST.,,5073544111,US,MN,NEW ULM,56073,P O BOX 697,,US,MN,410440990,NEW ULM TELECOM INC,19920703.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 06:02:00,0,1,nuvr20250331_10q_htm.xml,1,
74,0000811156-25-000047,811156,CMS ENERGY CORP,4931.0,US,MI,JACKSON,49201,ONE ENERGY PLAZA,,5177880550,US,MI,JACKSON,49201,ONE ENERGY PLAZA,,US,MI,382726431,CONSUMERS POWER CO,19920703.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-24,2025-04-24 10:44:00,0,1,cms-20250331_htm.xml,2,201533
75,0000950170-25-071991,1357874,PRECISION BIOSCIENCES INC,2836.0,US,NC,DURHAM,27701,302 EAST PETTIGREW STREET,SUITE A-100,919-314-5512,US,NC,DURHAM,27701,302 EAST PETTIGREW STREET,SUITE A-100,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 07:34:00,0,1,dtil-20250331_htm.xml,1,
76,0001869198-25-000025,1869198,"LIFE TIME GROUP HOLDINGS, INC.",7997.0,US,MN,CHANHASSEN,55317,2902 CORPORATE PLACE,,(952) 947-0000,US,MN,CHANHASSEN,55317,2902 CORPORATE PLACE,,US,DE,473481985,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 07:02:00,0,1,lth-20250331_htm.xml,1,
77,0000950170-25-066992,1145986,ASPEN AEROGELS INC,5030.0,US,MA,NORTHBOROUGH,01532,30 FORBES ROAD,BUILDING B,5086911111,US,MA,NORTHBOROUGH,01532,30 FORBES ROAD,BUILDING B,US,DE,43559972,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:16:00,0,1,aspn-20250331_htm.xml,1,
78,0000353184-25-000044,353184,AIR T INC,4513.0,US,NC,CHARLOTTE,28262,11020 DAVID TAYLOR DRIVE,SUITE 305,980-595-2840,US,NC,CHARLOTTE,28262,11020 DAVID TAYLOR DRIVE,SUITE 305,US,DE,521206400,AIR TRANSPORTATION HOLDING CO INC,19920703.0,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-27,2025-06-27 17:04:00,0,1,airt-20250331_htm.xml,1,
79,0001018164-25-000060,1018164,WILLIS LEASE FINANCE CORP,5080.0,US,FL,COCONUT CREEK,33073,4700 LYONS TECHNOLOGY PARKWAY,,5613499989,US,FL,COCONUT CREEK,33073,4700 LYONS TECHNOLOGY PARKWAY,,US,DE,680070656,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 15:18:00,0,1,wlfc-20250331_htm.xml,1,
80,0000937098-25-000073,937098,"TRINET GROUP, INC.",7389.0,US,CA,DUBLIN,94568,"ONE PARK PLACE., SUITE 600",,5103525000,US,CA,DUBLIN,94568,"ONE PARK PLACE., SUITE 600",,US,DE,953359658,TRINET GROUP INC,20000306.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-25,2025-04-25 08:18:00,0,1,tnet-20250331_htm.xml,1,
81,0001651717-25-000018,1651717,NOMAD FOODS LTD,2000.0,GB,,WOKING,GU21 6HT,FORGE,43 CHURCH STREET WEST,00442089183200,GB,,WOKING,GU21 6HT,FORGE,43 CHURCH STREET WEST,VG,,0,,,1-LAF,0,1231.0,6-K,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 06:46:00,0,1,nomd-20250331_htm.xml,1,
82,0001829126-25-003850,1624517,YUENGLINGS ICE CREAM CORP,7389.0,US,IL,MOKENA,60448,"8910 WEST 192ND STREET, SUITE N",,404-885-6045,US,IL,MOKENA,60448,"8910 WEST 192ND STREET, SUITE N",,US,NV,471893698,YEUNGLINGS ICE CREAM CORP,20210920.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-20,2025-05-20 17:29:00,0,1,yuenglingsice_10q_htm.xml,1,
83,0001683695-25-000063,1683695,"INTERNATIONAL MONEY EXPRESS, INC.",7389.0,US,FL,MIAMI,33156,9100 SOUTH DADELAND BLVD,SUITE 1100,3056718000,US,FL,MIAMI,33156,9100 SOUTH DADELAND BLVD,SUITE 1100,US,DE,474219082,FINTECH ACQUISITION CORP. II,20160901.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:04:00,0,1,imxi-20250331_htm.xml,1,
84,0000950170-25-058824,1821468,17 EDUCATION & TECHNOLOGY GROUP INC.,8200.0,CN,,BEIJING,100102,"16/F, BLOCK B, WANGJING GREENLAND CENTER",CHAOYANG DISTRICT,86 10 59451082,CN,,BEIJING,100102,"16/F, BLOCK B, WANGJING GREENLAND CENTER",CHAOYANG DISTRICT,KY,,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-25,2025-04-25 16:46:00,0,1,yq-20241231_htm.xml,1,
85,0001091818-25-000042,1444839,BRAVO MULTINATIONAL INC.,7990.0,US,VA,VIRGINIA BEACH,23454,2020 GENERAL BOOTH BLVD  UNIT 230,,757-306-6090,US,VA,VIRGINIA BEACH,23454,2020 GENERAL BOOTH BLVD  UNIT 230,,US,WY,854068651,GOLDLAND HOLDINGS CORP.,20101019.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-15,2025-04-15 12:54:00,0,1,brvo1231202410k_htm.xml,1,
86,0001193125-25-129309,927971,BANK OF MONTREAL /CAN/,6029.0,CA,ON,TORONTO,M5X 1A1,1 FIRST CANADIAN PLACE,,000-000-0000,CA,ON,TORONTO,M5X 1A1,1 FIRST CANADIAN PLACE,,CA,ON,0,,,,0,1031.0,6-K,2025-04-30,2025.0,Q2,2025-05-28,2025-05-28 14:22:00,0,1,d945059d6k_htm.xml,1,
87,0000021175-25-000049,21175,CNA FINANCIAL CORP,6331.0,US,IL,CHICAGO,60606,CNA,151 N. FRANKLIN,3128225000,US,IL,CHICAGO,60606,CNA,151 N. FRANKLIN,US,DE,366169860,,,1-LAF,0,331.0,10-Q,2025-03-31,2025.0,Q1,2025-05-05,2025-05-05 06:33:00,0,1,cna-20250331_htm.xml,1,
88,0000021665-25-000020,21665,COLGATE PALMOLIVE CO,2844.0,US,NY,NEW YORK,10022,300 PARK AVE,,2123102000,US,NY,NEW YORK,10022,300 PARK AVE,,US,DE,131815595,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-25,2025-04-25 08:32:00,0,1,cl-20250331_htm.xml,1,
89,0000030625-25-000059,30625,FLOWSERVE CORP,3561.0,US,TX,IRVING,75039,5215 N. O'CONNOR BLVD.,SUITE 700,9724436500,US,TX,IRVING,75039,5215 N. O'CONNOR BLVD.,SUITE 700,US,NY,310267900,DURCO INTERNATIONAL INC,19970508.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-29,2025-04-29 16:02:00,0,1,fls-20250331_htm.xml,1,
90,0000055135-25-000016,55135,KELLY SERVICES INC,7363.0,US,MI,TROY,48084,999 W BIG BEAVER RD,,2483624444,US,MI,TROY,48084,999 WEST BIG BEAVER RD,,US,DE,381510762,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 14:11:00,0,1,kelya-20250330_htm.xml,1,
91,0000070145-25-000014,70145,NATIONAL FUEL GAS CO,4924.0,US,NY,WILLIAMSVILLE,14221-5887,6363 MAIN STREET,,716-857-7000,US,NY,WILLIAMSVILLE,14221-5887,6363 MAIN STREET,6363 MAIN STREET,US,NJ,131086010,,,1-LAF,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-01,2025-05-01 10:33:00,0,1,nfg-20250331_htm.xml,1,
92,0000097476-25-000027,97476,TEXAS INSTRUMENTS INC,3674.0,US,TX,DALLAS,75266,P.O. BOX 660199,,9729953773,US,TX,DALLAS,75266,12500 TI BLVD,PO BOX 660199,US,DE,750289970,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-24,2025-04-24 09:50:00,0,1,txn-20250331_htm.xml,1,
93,0000102729-25-000017,102729,VALMONT INDUSTRIES INC,3440.0,US,NE,OMAHA,68154,15000 VALMONT PLAZA,,402-963-1000,US,NE,OMAHA,68154,15000 VALMONT PLAZA,,US,DE,470351813,VALLEY MANUFACTURING CO,19680822.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-30,2025-04-30 09:22:00,0,1,vmi-20250329x10q_htm.xml,1,
94,0000703351-25-000018,703351,"BRINKER INTERNATIONAL, INC",5812.0,US,TX,DALLAS,75019,3000 OLYMPUS BLVD.,,9729809917,US,TX,DALLAS,75019,3000 OLYMPUS BLVD.,,US,DE,751914582,BRINKER INTERNATIONAL INC,19920703.0,1-LAF,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-04-29,2025-04-29 16:17:00,0,1,eat-20250326_htm.xml,1,
95,0000705432-25-000078,705432,SOUTHSIDE BANCSHARES INC,6022.0,US,TX,TYLER,75701,1201 S BECKHAM,,9035317111,US,TX,TYLER,75701,1201 S BECKHAM,,US,TX,751848732,SOBANK INC,19920703.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-30,2025-04-30 15:58:00,0,1,sbsi-20250331_htm.xml,1,
96,0000731766-25-000131,731766,UNITEDHEALTH GROUP INC,6324.0,US,MN,EDEN PRAIRIE,55344,1 HEALTH DRIVE,,1-800-328-5979,US,MN,EDEN PRAIRIE,55344,1 HEALTH DRIVE,,US,DE,411321939,UNITED HEALTHCARE CORP/,20000309.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-06 18:44:00,0,1,unh-20250331_htm.xml,1,
97,0000826154-25-000132,826154,ORRSTOWN FINANCIAL SERVICES INC,6022.0,US,PA,HARRISBURG,17111,4750 LINDLE RD,,7175326114,US,PA,HARRISBURG,17111,4750 LINDLE RD,,US,PA,232530374,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 17:13:00,0,1,orrf-20250331_htm.xml,1,
98,0000885508-25-000045,885508,STRATUS PROPERTIES INC,6552.0,US,TX,AUSTIN,78701,212 LAVACA STREET,SUITE 300,5124785788,US,TX,AUSTIN,78701,212 LAVACA STREET,SUITE 300,US,DE,721211572,FM PROPERTIES INC,19930328.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:05:00,0,1,strs-20250331_htm.xml,1,
99,0000909832-25-000033,909832,COSTCO WHOLESALE CORP /NEW,5331.0,US,WA,ISSAQUAH,98027-,999 LAKE DRIVE,,4253138100,US,WA,ISSAQUAH,98027,999 LAKE DRIVE,,US,WA,911223280,COSTCO COMPANIES INC,19970401.0,1-LAF,0,831.0,10-Q,2025-04-30,2025.0,Q3,2025-06-05,2025-06-04 19:10:00,0,1,cost-20250511_htm.xml,1,
100,0000913341-25-000034,913341,C & F FINANCIAL CORP,6022.0,US,VA,WEST POINT,23181,EIGHTH & MAIN STREETS,P O BOX 391,8048432360,US,VA,WEST POINT,23181,P O BOX 391,,US,VA,541680165,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 13:13:00,0,1,cffi-20250331x10q_htm.xml,1,
101,0000924805-25-000012,924805,FREEDOM HOLDING CORP.,6211.0,US,NY,"NEW YORK, NY",10005,"40 WALL STREET, 58TH FLOOR",,1-212-980-4400,US,NY,"NEW YORK, NY",10005,"40 WALL STREET, 58TH FLOOR",,US,NV,300233726,BMB MUNAI INC,20031218.0,1-LAF,1,331.0,10-K,2025-03-31,2024.0,FY,2025-06-13,2025-06-13 16:31:00,0,1,frhc-20250331_htm.xml,1,
102,0000930236-25-000020,930236,REDWOOD TRUST INC,6798.0,US,CA,MILL VALLEY,94941,ONE BELVEDERE PLACE,SUITE 300,(415) 380-2317,US,CA,MILL VALLEY,94941,ONE BELVEDERE PLACE,SUITE 300,US,MD,680329422,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 16:49:00,0,1,rwt-20250331_htm.xml,1,
103,0000950170-25-058940,1286681,DOMINOS PIZZA INC,5140.0,US,MI,ANN ARBOR,48105,30 FRANK LLOYD WRIGHT DRIVE,,(734) 930-3030,US,MI,ANN ARBOR,48105,30 FRANK LLOYD WRIGHT DRIVE,,US,DE,382511577,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-28,2025-04-28 06:10:00,0,1,dpz-20250323_htm.xml,1,
104,0000950170-25-058944,1290109,"LG DISPLAY CO., LTD.",3679.0,KR,,SEOUL,150-721,LG TWIN TOWERS,"128 YEOUI-DAERO, YEONGDEUNGPO-GU",82-2-3777-1010,KR,,SEOUL,150-721,LG TWIN TOWERS,"128 YEOUI-DAERO, YEONGDEUNGPO-GU",KR,,0,"LG.PHILIPS LCD CO., LTD.",20040512.0,1-LAF,1,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-28,2025-04-28 06:33:00,0,1,lpl-20241231_htm.xml,1,
105,0000950170-25-063968,1783328,"TSCAN THERAPEUTICS, INC.",2836.0,US,MA,WALTHAM,02451,880 WINTER STREET,,857-399-9500,US,MA,WALTHAM,02451,880 WINTER STREET,,US,DE,825282075,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 07:30:00,0,1,tcrx-20250331_htm.xml,1,
106,0000950170-25-064594,1826892,"BIOATLA, INC.",2836.0,US,CA,SAN DIEGO,92121,11085 TORREYANA ROAD,,858-558-0708,US,CA,SAN DIEGO,92121,11085 TORREYANA ROAD,,US,DE,851922320,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 17:02:00,0,1,bcab-20250331_htm.xml,1,
107,0000950170-25-065060,100726,UNIFI INC,2200.0,US,NC,GREENSBORO,27419-9109,7201 WEST FRIENDLY RD,P O BOX 19109,9192944410,US,NC,GREENSBORO,24719-9109,7201 W FRIENDLY RD,PO BOX 19109,US,NY,112165495,AUTOMATED ENVIRONMENTAL SYSTEMS INC,19720906.0,2-ACC,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-07,2025-05-07 08:31:00,0,1,ufi-20250330_htm.xml,1,
108,0000950170-25-065609,1740279,"IN8BIO, INC.",2836.0,US,NY,NEW YORK,10118,EMPIRE STATE BUILDING,"350 5TH AVENUE, SUITE 5330",(646) 600-6438,US,NY,NEW YORK,10118,EMPIRE STATE BUILDING,"350 5TH AVENUE, SUITE 5330",US,DE,825462585,"INCYSUS THERAPEUTICS, INC.",20180510.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:04:00,0,1,inab-20250331_htm.xml,1,
109,0000950170-25-065675,1484565,SOLENO THERAPEUTICS INC,3845.0,US,CA,REDWOOD CITY,94065,"100 MARINE PARKWAY, SUITE 400",,650-213-8444,US,CA,REDWOOD CITY,94065,"100 MARINE PARKWAY, SUITE 400",,US,DE,770523891,"CAPNIA, INC.",20100219.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:14:00,0,1,slno-20250331_htm.xml,1,
110,0000950170-25-065791,1519751,"FORTUNE BRANDS INNOVATIONS, INC.",2430.0,US,IL,DEERFIELD,60015,520 LAKE COOK ROAD,,847-484-4400,US,IL,DEERFIELD,60015,520 LAKE COOK ROAD,,US,DE,621411546,"FORTUNE BRANDS HOME & SECURITY, INC.",20110825.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:36:00,0,1,fbin-20250329_htm.xml,1,
111,0000950170-25-065834,944745,"CIVISTA BANCSHARES, INC.",6022.0,US,OH,SANDUSKY,44870,100 EAST WATER ST,P O BOX 5016,4196254121,US,OH,SANDUSKY,44870,100 EAST WATER ST,P O BOX 5016,US,OH,341558688,FIRST CITIZENS BANC CORP /OH,19950502.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:51:00,0,1,civb-20250331_htm.xml,1,
112,0000950170-25-066413,1936258,NEWAMSTERDAM PHARMA CO N.V.,2834.0,NL,,NARRDEN,1411 DC,GOOIMEER 2-35,,35 206 2971,NL,,NARRDEN,1411 DC,GOOIMEER 2-35,,NL,,0,NEWAMSTERDAM PHARMA CO B.V.,20220701.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 08:00:00,0,1,nams-20250331_htm.xml,1,
113,0000950170-25-066717,717806,"FIRST US BANCSHARES, INC.",6022.0,US,AL,BIRMINGHAM,35243,3291 U.S. HIGHWAY 280,,2055821084,US,AL,BIRMINGHAM,35243,3291 U.S. HIGHWAY 280,,US,DE,630843362,FIRST US BANCSHARES INC,20161011.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 14:01:00,0,1,fusb-20250331_htm.xml,1,
114,0000950170-25-066784,1142417,"NEXSTAR MEDIA GROUP, INC.",4833.0,US,TX,IRVING,75062,545 EAST JOHN CARPENTER FREEWAY,SUITE 700,972-373-8800,US,TX,IRVING,75062,545 EAST JOHN CARPENTER FREEWAY,SUITE 700,US,DE,233083125,NEXSTAR BROADCASTING GROUP INC,20010611.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 15:00:00,0,1,nxst-20250331_htm.xml,1,
115,0000950170-25-066898,1281895,"ROCKET PHARMACEUTICALS, INC.",2834.0,US,NY,NEW YORK,10118,350 FIFTH AVENUE,SUITE 7530,646-440-9100,US,NY,NEW YORK,10118,350 FIFTH AVENUE,SUITE 7530,US,DE,0,INOTEK PHARMACEUTICALS CORP,20040226.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:02:00,0,1,rckt-20250331_htm.xml,1,
116,0000950170-25-067037,1681087,"TECTONIC THERAPEUTIC, INC.",2836.0,US,MA,WATERTOWN,02472,490 ARSENAL WAY,SUITE 210,(339) 666-3320,US,MA,WATERTOWN,02472,490 ARSENAL WAY,SUITE 210,US,DE,810710585,"AVROBIO, INC.",20180131.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:21:00,0,1,tecx-20250331_htm.xml,1,
117,0000950170-25-067211,1549966,SILVERCREST ASSET MANAGEMENT GROUP INC.,6282.0,US,NY,NEW YORK,10019,"1330 AVENUE OF THE AMERICAS, 38TH FLOOR",,212-649-0600,US,NY,NEW YORK,10019,"1330 AVENUE OF THE AMERICAS, 38TH FLOOR",,US,DE,455146560,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 17:14:00,0,1,samg-20250331_htm.xml,1,
118,0000950170-25-068091,1227500,EQUITY BANCSHARES INC,6022.0,US,KS,WICHITA,67207,"7701 E. KELLOGG DRIVE, SUITE 300",,316-612-6000,US,KS,WICHITA,67207,"7701 E. KELLOGG DRIVE, SUITE 300",,US,KS,0,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 16:31:00,0,1,eqbk-20250331_htm.xml,1,
119,0000950170-25-069129,1442236,QUEST RESOURCE HOLDING CORP,4953.0,US,TX,THE COLONY,75056,3481 PLANO PARKWAY,,972-464-0004,US,TX,THE COLONY,75056,3481 PLANO PARKWAY,,US,NV,510665952,INFINITY RESOURCES HOLDINGS CORP.,20121030.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 16:01:00,0,1,qrhc-20250331_htm.xml,1,
120,0000950170-25-069133,803164,CHOICEONE FINANCIAL SERVICES INC,6022.0,US,MI,SPARTA,49345-0186,109 E DIVISION,P O BOX 186,6168877366,US,MI,SPARTA,49345-0186,109 EAST DIVISION,P O BOX 186,US,MI,382659066,1ST COMMUNITY BANCORP INC,19920703.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 16:02:00,0,1,cofs-20250331_htm.xml,1,
121,0000950170-25-069293,1629210,PARAMOUNT GOLD NEVADA CORP.,1000.0,US,NV,WINNEMUCCA,89445,665 ANDERSON STREET,,(775) 625-3600,US,NV,WINNEMUCCA,89445,665 ANDERSON STREET,,US,NV,980138393,,,4-NON,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-12,2025-05-12 16:30:00,0,1,pzg-20250331_htm.xml,1,
122,0000950170-25-070391,1833835,PAYSAFE LTD,7389.0,GB,,LONDON,EC2V 7AD,2 GRESHAM STREET,,4402038849226,GB,,LONDON,EC2V 7AD,2 GRESHAM STREET,,BM,,0,,,1-LAF,0,1231.0,6-K,2025-03-31,,,2025-05-13,2025-05-13 16:19:00,0,1,psfe-20250513_htm.xml,1,
123,0000950170-25-070705,810332,MESA AIR GROUP INC,4512.0,US,AZ,PHOENIX,85008,410 NORTH 44TH STREET,SUITE 700,602.685.4000,US,AZ,PHOENIX,85008,410 NORTH 44TH STREET,SUITE 700,US,NV,850302351,MESA AIRLINES INC,19950426.0,4-NON,0,930.0,10-K,2024-09-30,2024.0,FY,2025-05-14,2025-05-13 19:20:00,0,1,mesa-20240930_htm.xml,1,
124,0000950170-25-071540,2017206,"MILLROSE PROPERTIES, INC.",6500.0,US,MD,CHEVY CHASE,20815,C/O CORPORATE CREATIONS NETWORK INC.,2 WISCONSIN CIRCLE #700,305-559-4000,US,MD,CHEVY CHASE,20815,C/O CORPORATE CREATIONS NETWORK INC.,2 WISCONSIN CIRCLE #700,US,MD,992056892,"MILLROSE, INC.",20240326.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 16:43:00,0,1,ck0002017206-20250331_htm.xml,1,
125,0000950170-25-072602,1609065,"PATHFINDER BANCORP, INC.",6022.0,US,NY,OSWEGO,13126,214 WEST FIRST STREET,,(315) 343-0057,US,NY,OSWEGO,13126,214 WEST FIRST STREET,,US,MD,383941859,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:07:00,0,1,pbhc-20250331_htm.xml,1,
126,0000950170-25-075392,1814215,"NUBURU, INC.",3690.0,US,CO,CENTENNIAL,80112,7442 S TUSCON WAY,SUITE 130,(720) 767-1400,US,CO,CENTENNIAL,80112,7442 S TUSCON WAY,SUITE 130,US,DE,0,TAILWIND ACQUISITION CORP.,20200604.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-20,2025-05-20 17:29:00,0,1,buru-20250331_htm.xml,1,
